text	label
Candy Rock. Candy Rock is a 2003 album by the Japanese rock group Shonen Knife. It is one of their few albums not to be released in the United States. All of the songs are sung in Japanese.	11
Sweet Talker. Sweet Talker is the first release by Ohio metalcore band Like Moths to Flames released on December 13 2010. The band released the first single from the EP Dead Routine on February 7 2010. Is the first and only release of the band with bassist Aaron Douglas and drummer Jordan Matz who left the band in 2011. After his departure guitarist Aaron Evans changed his position in the band playing bass and in place of Douglas Eli Ford joined on lead guitar.	11
Girl on Fire ( album ) . Girl on Fire is the fifth studio album by American recording artist Alicia Keys. The album which was released on November 22 2012 is Keys' first release with RCA Records following Sony Music Entertainment's decision to close J Records during a company reshuffle. Girl on Fire was conceived shortly after Keys' marriage to record producer and rapper Swizz Beatz as well as the birth of her first child Egypt.	11
Passion Session. Passion Session is the seventh album by Canadian guitarist Don Ross and his first on the Narada/Virgin label. It was recorded in Berlin Germany in the confines of the Passionskirche ( The Church of the Passion ) in Berlin's Kreuzberg neighborhood.	11
Tjejer ( Arvingarna album ) . Tjejer is a 1994 album from Swedish dansband Arvingarna.	11
1-2-3 ( Howling Hex album ) . 1-2-3 is the sixth album by The Howling Hex. It is composed of re-edited versions of songs previously issued on that band's first three albums. It was released as a CD by Drag City in 2005.	11
When It's Polka Time at Your House. When It's Polka Time at Your House is an album by Jimmy Sturr and His Orchestra released through Vanguard Records in 1991. In 1991 the album won Sturr the Grammy Award for Best Polka Recording.	11
All of Us ( album ) . The Existence of Chance Is Everything and Nothing While the Greatest Achievement Is the Living of Life and so Say All of Us or simply 'All of Us is a 1968 release by the British psychedelic-rock group Nirvana which includes Tiny Goddess Trapeze and Frankie the Great. Their most well-known song Rainbow Chaser leads off with its prominent phasing effects; Tiny Goddess one of their ballads comes next.Rainbow Chaser was a #1 single in Denmark in April 1969 It stayed in the top 10 for a month.The cover shot is a monochrome reproduction of Les Conquérants ( The Conquerors ) painted in 1892 by Pierre Fritel and depicts some of world history's most famous figures leading a procession through a mass of dead bodies.	11
Soon After Silence. Soon After Silence is the sixth studio album from the Australian electronica artist Endorphin released in 2007.	11
Country Joe ( album ) . Country Joe was the seventh album of Country Joe McDonald released in 1975. It was reissued on CD in 1996 on the One Way Records label.	11
King of the World. King of the World is a 1980 album by French disco act Sheila and B. Devotion. The album which was both written and produced by Bernard Edwards and Nile Rodgers of American R&B band Chic includes the hit triple play Spacer which reached #18 on the UK charts in early 1980 and was a Top 10 hit in most of Europe selling more than 5 million copies worldwide and was twenty years later to be sampled by Swedish band Alcazar for their 2000 hit Crying At The Discotheque ( #13 UK ) .	11
Maná ( album ) . Maná is the third overall album by the Latin American Mexican rock band currently known as Maná ( formerly known as Sombrero Verde ) and their first album published on the PolyGram label and performing as Maná. A new era began with the release of their self-titled debut album which became an important part of a musical movement called “Rock en Tu Idioma” ( Rock In Your Language ) .	11
Heaven Help the Fool. Heaven Help The Fool was the second solo album by Grateful Dead rhythm guitarist Bob Weir released in 1978. It was recorded during an enforced vacation in the summer of 1977 when Grateful Dead drummer Mickey Hart was injured in a car crash. Weir recruited some well-known studio musicians for the project including Toto members David Paich and Mike Porcaro.	11
In the Fishtank 13. In the Fishtank 13 features Solex and the Maarten Altena Ensemble	11
Gang Forever. Gang Forever is the first mixtape by American rap and hip hop collective HBK Gang founded by rapper Iamsu! The mixtape was released on August 6 2013.	11
Untie Yourself. Untie Yourself is Taxi Violence's first studio album.	11
SpongeBob SquarePants: The Yellow Album. The Yellow Album is the third soundtrack for the animated television series Spongebob Squarepants. It is mostly a collection of songs from the series that cover various genres some like You're Old extended to fit a full song. It was released on November 15 2005. The album is also an Enhanced CD containing two multimedia tracks which can only be accessed by playing the disc on a computer. The album has sold close to 30000 copies in the United States as of 2009.	11
Mayhem ( Imelda May album ) . Mayhem is the third studio album by Irish rockabilly musician Imelda May released on 3 September 2010 on Decca Records.	11
Menage a Trois ( album ) . Menage a Trois is an independent label album released by Baby Bash his fifth album overall.	11
If You Only Knew ( album ) . If You Only Knew is the second album by American R&B singer Gina Thompson. It was scheduled to be released through Elektra Records/East West Records on September 21 1999 however it was shelved due to the failure and lack of commercial success for her lead singles Ya Di Ya ( #38 U.S. R&B ) and Caught Up. The album however was released by Elektra Records for a limited time due to the lukewarm success of Ya Di Ya.	11
Icon ( Queen album ) . Icon is a compilation album by British rock group Queen released on June 11 2013 through the Hollywood label. The album was only released in the United States as a limited edition release.	11
Winners Never Quit. Winners Never Quit is the second album by Pedro the Lion. It was released on March 28 2000 on Jade Tree Records. Although David Bazan played all of the instruments on the album Trey Many ( drums ) and Josh Golden ( bass ) joined Bazan on tour later that year.	11
Deep Heat 2 – The Second Burn. Deep Heat 2 – The Second Burn the second album in Telstar Records' hugely successful Deep Heat compilation series was released in April 1989. Containing 28 full length dance tracks it continued the series' success reaching #2 on the Compilations Chart and being awarded a UK Gold Disc for album sales in excess of 100000 copies. As with the rest of the series the album features numerous styles of dance music of the time including techno acid house and hip house.	11
Still Alive and Well. Still Alive and Well is the fifth studio album by Johnny Winter released in 1973.	11
Sacred Island. Sacred Island is an album by American blues/world artist Taj Mahal and Hawaiian music group The Hula Blues Band.	11
Playboy: The Mansion Soundtrack. Playboy: The Mansion Soundtrack is a soundtrack album by American DJ / producer Felix da Housecat released in 2005. It was released as the soundtrack to the 2005 business simulation video game Playboy: The Mansion but it also contains several tracks not present in the game making some view it as a promotional tie-in.	11
So Sudden. So Sudden is the debut album of The Hush Sound. It was first released independently during early 2005. It was re-released after the band signed to Decaydance Records Fall Out Boy's Pete Wentz's independent record label.	11
Work of Heart. Work of Heart is the eleventh studio album by English folk / rock singer-songwriter and guitarist Roy Harper and was first released in 1982.	11
Back to Reality ( Guanábanas album ) . Back to Reality is an album by Las Guanábanas released in 1998.	11
The Magic of Christmas ( Nat King Cole album ) . The Magic of Christmas is a 1960 album by Nat King Cole arranged by Ralph Carmichael.This was Cole's only full album of Christmas songs although he had recorded several holiday singles earlier in his career.	11
Back to Life ( Fred Frith album ) . Back to Life is a studio album by English guitarist composer and improvisor Fred Frith. It comprises five classical chamber music pieces composed by Frith between 1993 and 2005 and was performed between 1998 and 2007 by Belgian pianist Daan Vandewalle United States percussionist William Winant and the Callithumpian Consort ensemble of the New England Conservatory of Music conducted by Stephen Drury.	11
All We Know Is Falling. All We Know Is Falling is the debut studio album by American rock band Paramore released on July 26 2005. The album reached No. 8 on the UK Rock Chart. In the USA it reached No. 30 on the Billboard's Heatseekers Chart but failed to chart on the Billboard 200. According to Paramore's A&R at Atlantic Records Steve Robertson instead of giving the debut album a major radio promotional push he believed the band should start small and slowly build through word of mouth.	11
Bring Me Victory. Bring Me Victory is an EP by the doom metal band My Dying Bride. Bring Me Victory is a song from My Dying Bride's previous album For Lies I Sire; a video was made for the song and released on this EP. Scarborough Fair an English traditional song has two additional verses incorporated into it written by Aaron Stainthorpe. Failure is a cover of a song written by Swans. The original version had long been a highly respected song among the members of the band.	11
I Milanesi Ammazzano il Sabato. I milanesi ammazzano il sabato ( 14 ricette di quotidiana macabra felicità ) is a studio album by Italian Alternative Rock band Afterhours published May 2 2008 from Universal Music. On October 24 2008 is also published in the reissue of the disc with a CD that includes six additional tracks and two unreleased live version: Due di Noi and You know you're right ( Nirvana cover ) .The title is inspired by the famous noir novel by Giorgio Scerbanenco: I milanesi ammazzano al sabato.	11
Live at Winterland 1978. Live at Winterland 1978 is a live album by Sex Pistols first released in its entirety in 2001. The last two songs were released in 1980 by Island Records on their two-disc TROUBLEMAKERS bookending the compilation.This is the Sex Pistols last ever concert ( before reunion in 1996 ) recorded in San Francisco at the Winterland Ballroom.The Avengers one of the bands that opened for the Sex Pistols at this show also released their set from the night on an album of the same name.	11
Stigmata High-Five. Stigmata-High Five is the seventh full-length album by the Canadian grindcore band Fuck the Facts released August 20 2006 ( see 2006 in music ) . It is the band's first release on Relapse Records. Stigmata High-Five is also the first recording to feature Mathieu Vilandré on drums.	11
Old Pine EP. Old Pine is an EP by British singer-songwriter Ben Howard. It was released on 2 April 2011 as a digital download on CD and LP. The songs on the EP were written by Howard and produced by Chris Bond. The cover art was designed by Owen Tozer based on photography by Roddy Bow. A promotional single was released for the EP with the same cover art but with a different colour disc and containing only the song Old Pine.	11
Consecration ( album ) . Consecration is an album by American jazz saxophonist Charles Gayle featuring performances recorded in 1993 for the Italian Black Saint label.	11
Out of the Night. Out of the Night is the first release by the American hard rock band Great White in 1983. It was independently released and sold more than 8000 copies in less than three months with the band supporting Dokken in their 1983 US tour. This led to EMI picking up the band for their first full-length eponymous LP.	11
FabricLive.16. FabricLive.16 is a DJ mix compilation album by Adam Freeland as part of the FabricLive Mix Series.	11
Teeth and Tissue. Teeth and Tissue is the second album by Canadian rock band Headstones.	11
Surrender to the Night. Surrender To The Night is the second album by Trans Am released in 1997.	11
Tripping the Live Fantastic. Tripping the Live Fantastic is Paul McCartney's first official live album and his first release of concert material since Wings' 1976 Wings over America live package. It was released in 1990 as triple LP double cassette and double CD. Tripping the Live Fantastic reached number 16 in the UK and number 26 in the US. It was also simultaneously released in an abridged form entitled Tripping the Live Fantastic: Highlights!.	11
Dreamchild ( album ) . Dreamchild was the sixth solo album released by Toyah Willcox since leaving Toyah and was released in 1994 via Cryptic Records in Germany. It is the album with the least amount of input from Toyah herself as almost every track was composed by Mike Bennett with Toyah contributing lyrics to only one track. The dance nature of the album also contrasts with the rest of her catalogue making it Toyah appear more of a guest vocalist than the leading artist on her own album.	11
För sent för Edelweiss. För sent för edelweiss is the fifth studio album by the Swedish singer Håkan Hellström released on March 26 2008. It was produced by Håkan Hellström with Joakim Åhlund. Three singles were released from the album; För en lång lång tid Jag vet inte vem jag är men jag vet att jag är din and Kär i en ängel.	11
God Fixation. God Fixation is the eighteenth release of the Christian rock band Petra. It was released on April 21 1998.The album features 3 new members: guitarist Pete Orta guitarist/keyboardist Kevin Brandow and bassist Lonnie Chapin. All new members worked on the music and lyrics of the new songs contributing heavily to the sound of this album which is more modern and less driving than most of their previous work.	11
Fire Escape in the Sky: The Godlike Genius of Scott Walker. Fire Escape in the Sky: The Godlike Genius of Scott Walker is a compilation album of previously released Scott Walker material compiled by Julian Cope and released by Zoo Records ( catalogue no. Zoo Two ) in 1981. The album's title Fire Escape in the Sky is taken from the lyrics of the song Big Louise from Walker's album Scott 3.	11
True Love ( Pat Benatar album ) . True Love is the eighth studio album and ninth album overall by Pat Benatar. It is a jump blues record released in 1991. It peaked at #37 on the U.S. Billboard 200. Pat Benatar recorded the album with Neil Giraldo Myron Grombacher and the Roomful of Blues horn section and drummer.	11
Oh Blue Christmas. Oh Blue Christmas is an EP by the American band A Fine Frenzy released in November 2009 in the United States through Virgin Records. It was initially released exclusively through Target just two months following the group's previous studio album Bomb in a Birdcage. The EP contains cover versions of three popular holiday songs ( Blue Christmas Winter Wonderland and Christmas Time Is Here from A Charlie Brown Christmas ) as well as three original tracks.	11
Caoineadh na Maighdine. Caoineadh na Maighdine ( The Virgin's Lament ) is a music album by Irish singer Nóirín Ní Riain with the Monks of Glenstal Abbey. It was released in 1980 and has since been re-released worldwide in various formats.	11
Somewhere in England. Somewhere in England is the ninth studio album by George Harrison released in 1981. The album was recorded as Harrison was becoming increasingly frustrated with the music industry. The album's making was a long one during which conflicts with Warner Bros. Records arose. Somewhere in England was the first Harrison album to be released after the death of his former Beatles bandmate John Lennon.	11
Boogie People. Boogie People is a studio album released by George Thorogood. It was released in 1991 on the EMI label. The album peaked at #77 on the Billboard 200.	11
Youngblood ( Elvin Jones album ) . Youngblood is an album by the jazz drummer Elvin Jones recorded in 1992 and released on the Enja label.	11
Gone Wild. Gone Wild is a comedy album by The Bob and Tom Show which was first released in November 2002. It is a two-disc set which represents original material recorded during their syndicated daily radio show and other studio numbers which had not been previously presented on air.	11
Disco Romance. Disco Romance is the debut album by Swedish electronic duo Sally Shapiro. It was released in Europe on 22 November 2006 by Diskokaine and in North America on 30 October 2007 by Paper Bag Records.	11
Pieces of Woo: The Other Side. Pieces Of Woo: The Other Side is the fourth solo album by former Parliament-Funkadelic keyboardist Bernie Worrell. The album was released by CMP Records in Germany in 1993 and would be the only album that Bernie Worrell would record for the label. The album tracks lean towards classic and experimental music. Pieces Of Woo features Fred Wesley Buckethead and Umar Bin Hassan from the Last Poets.	11
Captain Fingers. Captain Fingers is the third studio album by guitarist Lee Ritenour released in 1977 through Epic Records.	11
Miss You ( album ) . Miss You is a compilation album by The Stranglers.	11
Let It Roll ( Don Johnson album ) . Let It Roll is an album released in 1989 by Don Johnson on the Epic/CBS Records label. Barbra Streisand contributed background vocals on What If It Takes All Night. It also features Johnson's rendition of Aaron Neville's Tell It Like It Is.	11
Emerson Lake & Powell ( album ) . Emerson Lake & Powell is the only studio album by the ELP offshoot band of the same name released in 1986.	11
Lace Around the Wound. Lace Around the Wound is the second album by American singer actress and musician E.G. Daily released in 1989. In the UK the album was titled Fly.The album signaled a change in direction for Daily from synthpop to rock. The lead single Some People peaked at #33 on the American Dance Chart. After A&M failed to promote the album Daily parted ways with the label.The album was produced by various producers mainly Lotti Golden and Tommy Faragher both American musicians and producers.	11
That's Entertainment! ( album ) . That's Entertainment! is a 1960 album by the American vocalist Judy Garland arranged by Jack Marshall.	11
Ton-Ton Macoute!. Ton-Ton Macoute! is the 1970 album by Johnny Jenkins a former bandleader who first hired Otis Redding in his band The Pinetoppers as a singer. Ton-Ton Macoute! was originally intended as a Duane Allman solo album before he departed to form The Allman Brothers. Most of the guitar tracks were played by Allman and Jenkins later supplied the vocal tracks. The album is a blend of Southern Blues/Rock/Country/Soul.	11
Changin' Lanes. Changin' Lanes is the eighth solo studio album by Houston hip hop rapper Lil Keke. It is his first double disc - the second is screwed and chopped - with 29 tracks. It was released on November 25 2003 under Commission Music. Guest appearances include Z-Ro 8Ball & MJG Paul Wall Slim Thug Lil Flip Big Hawk Papa Reu and more.	11
Eleven ( B'z album ) . Eleven is the eleventh album by Japanese hard rock band B'z released on December 6 2000. The catalogue code for this album is BMCR-7046. The album sold only 756910 copies in its first week becoming the first full-length studio album not to break the million mark in its first week since Risky. However the album managed to sell over 1132180 copies.	11
Perfect Day ( Cascada album ) . Perfect Day is the second studio album released by German Eurodance group Cascada. The entire album was produced by the two disc jockeys from Cascada Yanou and DJ Manian. Like its predecessor the album is comprised heavily of up-tempo eurodance tracks many of which are cover songs. This album however features covers of songs from the early 2000s of the rock and country genres with the exception of Because the Night ( originally released by Patti Smith ) which was released in 1978.	11
To the Nines ( Hatesphere album ) . To the Nines is the sixth studio album by the Danish death/thrash metal band Hatesphere. To the Nines peaked at number 36 on the Tracklisten the Danish top 40 record chart.	11
Urbanus ( album ) . Urbanus is the seventh album by jazz vibraphonist Stefon Harris. It was released in August 2009 on Concord Records Harris's first release with the label his previous six releases were on Blue Note Records. The self-produced album was Harris's second with his band Blackout the first being 2004's Evolution. It reached number 15 on the Billboard Top Traditional Jazz Albums chart and was nominated for the 2010 Grammy Award for Best Contemporary Jazz Album.	11
Negatron ( album ) . Negatron was the eighth album released by Canadian heavy metal band Voivod. It was released in 1995 on Hypnotic Records. It is also the first album to feature Eric Forrest on bass and vocals.	11
Remind Me Where the Light Is. Remind Me Where the Light Is is the second album from the U.S. band Great Northern.	11
Sampleslaya: Enter the Meatmarket. Enter The Meatmarket is the second studio album by American DJ Armand Van Helden. This album is more hip hop oriented than its predecessor.	11
Billy Taylor with Four Flutes. Billy Taylor with Four Flutes is an album by American jazz pianist Billy Taylor featuring tracks recorded in 1959 for the Riverside label.	11
Introducing Foxy Shazam. Introducing the second album by the band Foxy Shazam was released on January 22 2008. Recording for the album began shortly after touring ended in August 2007. They traveled to a studio in Seattle to record. They joined Piermont Management which is partially owned by The Number Twelve Looks Like You's frontman Jesse Korman. The band also picked up a label while on tour called New Weathermen an imprint of Ferret Music.The album was produced by Casey Bates ( Chiodos Portugal. The Man ) .	11
Dove c'è musica. Dove c'è musica ( Where There Is Music ) is the seventh studio album by Italian pop/rock singer Eros Ramazzotti released in 1996 on the BMG label. It is Ramazzotti's first self-produced album and the first without any involvement from long-time collaborator Piero Cassano. Dove c'è musica was Ramazzotti's most successful album to that point topping the Albums chart in six countries including Italy and Germany and selling an estimated 7000000 copies.	11
The Boomtown Rats' Greatest Hits. The Boomtown Rats' Greatest Hits is a compilation album of The Boomtown Rats' singles on Columbia Records from 1979 to 1985.	11
Triumph or Agony. Triumph or Agony is the seventh album studio released by Rhapsody of Fire in Europe on 25 September 2006.It is the first album that the band released after their name change. Triumph or Agony features a live 70 piece orchestra and choir and was again self-produced by guitarist/songwriter Luca Turilli and keyboardist/songwriter Alex Staropoli with assistance from co-producer Sascha Paeth.	11
Pitch Black Progress. Pitch Black Progress is the second studio album by Swedish melodic death metal band Scar Symmetry. The album was released in Europe on April 21 2006 and in North America on May 2 2006 through Nuclear Blast.Pitch Black Progress was recorded mixed and mastered at Black Lounge Studios Avesta Sweden on various occasions during 2005 by Jonas Kjellgren.[citation needed] The album's artwork and layout was created by Anthony Clarkson.	11
Heroine ( From First to Last album ) . Heroine is the second studio album by American post-hardcore band From First to Last. It was released on March 21 2006 through Epitaph Records. It peaked at number 25 on the Billboard 200 selling more than 33000 copies within its first week. It is the band's highest-selling album and has sold more than 232000 copies as of April 2008. The album has spawned two singles: The Latest Plague and Shame Shame.	11
Communion ( Septic Flesh album ) . Communion is the seventh studio album by Greek death metal band Septicflesh. It was released on March 17 2008 worldwide and March 25 2008 in the United States both dates through the French label Season of Mist. The album is the first since the band's split up after the release of Sumerian Daemons in 2003 and the first to be released under the name Septicflesh following the band's name change.	11
MegaMan NT Warrior media and release information. The following is media and release information for the MegaMan NT Warrior anime and manga series known in Japan as Rockman EXE ( ロックマンエグゼ Rokkuman Eguze ) . The former is composed of five anime series ( EXE Axess Stream Beast Beast+ ) and one feature-length film. The anime series began on March 4 2002 in Japan and EXE and Axess were subsequently adapted in English airing May 17 2003.The film Rockman EXE: Program of Light and Dark aired in Japan on March 12 2005.	11
The Best Years of Our Lives ( Neil Diamond album ) . For other uses see The Best Years of Our Lives ( disambiguation ) The Best Years of Our Lives is the eighteenth studio album by Neil Diamond. It was released by Columbia Records in 1988 and reached number 46 on the Billboard 200 chart number 42 on the UK album chart and number 92 on the Australian chart.The album was certified gold by the RIAA on February 16 1989.	11
Romantics & Mystics. Romantics & Mystics is the fifth album by Steve Bell. The album won the Juno Award for Best Gospel Album of the Year at the Juno Awards of 1998. The song Moon Over Birkenau later received a 2008 GMA Canada nomination for Instrumental Song Of The Year.	11
Arkansas ( The Residents album ) . Arkansas is a rarities compilation by the Residents. All of the songs on the album were recorded during the Bunny Boy sessions.	11
Darker My Love ( album ) . Darker My Love is the first album by the Los Angeles band Darker My Love. It was released on 22 August 2006 by Dangerbird Records.	11
Remedies ( Dr. John album ) . Remedies is the third album released by New Orleans R&B artist Dr. John. The photography was by Steve LaVere taken in 1969 at the Whisky a Go Go.In his interview with Uncut Magazine ( October 2010 ) Dr. John explained the bad trip environment which led to the epic closing track Angola Anthem:My managers put me in a psych ward. These guys were very bad people – I had gotten busted on a deal and they got me bonded out of jail and so when they did I could have got a parole violation.	11
Here's Hope!. Here's Hope! is an album by jazz pianist Elmo Hope which was originally released on the Celebrity label.	11
This Is the New That. This Is the New That is the fourth album by American singer-songwriter Jonathan Byrd. It was officially released March 21 2007 although online availability began in late December 2006. While Byrd's earlier recordings have been in more of a traditional folk vein ranging at times from bluegrass to world music this release places Byrd's song craft in somewhat more of a rock setting.	11
My Cup of T. My Cup of T is the first EP by Theresa Fu was released on July 18 2007. A second edition was released on September 7 2007 with music videos of all six songs.	11
Smiling Kelly. Smiling Kelly is the third album released by Singaporean singer Kelly Poon. It was released on October 22 2008 in Taiwan and November 7 2008 in Singapore.	11
Nick Mason's Fictitious Sports. Nick Mason's Fictitious Sports is the debut album by Pink Floyd's drummer Nick Mason fronted The Fictitious Sports band. Released in May 1981 in the UK and US this was Mason's first major work outside of Pink Floyd. However the album is considered by many a Carla Bley album in all but name since she wrote all the songs and co-produced it. It is sung by Robert Wyatt except for the opening song.	11
To the Bone ( Kris Kristofferson album ) . To the Bone is the tenth solo album by Kris Kristofferson released in 1981 his last for Monument Records. It is his first album after his divorce from Rita Coolidge and many of its songs deal with relationship decline. Nobody Loves Anybody Anymore became a minor hit.	11
Guet-Apens. Guet-Apens is the sixth studio album by the French progressive rock band Ange and the first without Jean Michel Brezovar and Daniel Haas. It was released in 1978.	11
Adrenaline Rush ( album ) . Adrenaline Rush released in 1997 is the third studio album by rap artist Twista. It was his second album nationally released after his previous effort Resurrection was shelved outside of Chicago. The album had guest artists: Johnny P Liffy Stokes Miss Kane Malif Mayz and Turtle Banks. The first single off the album was Emotions a song which reworked the chorus of the Do or Die hit Po Pimp ( on which Twista was featured ) .	11
Music Hole. Music Hole is the third studio album by French singer Camille released on April 7 2008.It was co-written with English producer MaJiKer.In the EPK for the album Camille advised that the title Music Hole refers to the main parts of her body that make music.	11
Stagioni. Stagioni is the nineteenth album by Italian singer-songwriter Francesco Guccini. The title means seasons and three of the songs of the album are named after a season. It was released in 2000 by EMI and was at the top of the Italian album chart for one week.	11
Illuminations ( Wishbone Ash album ) . Illuminations is the seventeenth studio album from rock band Wishbone Ash recorded during 1995. It features a brand new version of the band with founding member Andy Powell along with new members Tony Kishman Roger Filgate and Mike Sturgis. It is the first Wishbone Ash studio album since Strange Affair five years earlier.In order to fund the album's production founding member Andy Powell reached out to friends and family via the Internet.	11
Brooklyn's Don Diva. Brooklyn's Don Diva is the fourth studio album by American hip-hop artist Foxy Brown. Released on May 13 2008 it was intended to be the follow-up to 2001's Broken Silence. According to Rolling Stone magazine the album would be released prior to Black Roses the album that she has been working on since 2004 and was recorded in Chung King Studios in New York City. However Brown has claimed that the album was originally a mixtape and later decided to release in stores as an album.	11
Blaqkout. Blaqkout ( stylized as BlaQKout ) is a collaboration album by rapper/record producer DJ Quik and rapper Kurupt. It is completely produced by DJ Quik. The album debuted at #61 on the Billboard 200 selling 8800 copies its first week.	11
Space Love & Bullfighting. Space Love & Bullfighting is a studio album released by the American eclectic rock band Havalina in 2002.	11
Waved Out. Waved Out is Robert Pollard's second solo album released in 1998 on Matador Records.	11
Beyond the Sea ( Dark Moor album ) . Beyond the Sea is the fifth full-length album by Spanish neo-classical metal band Dark Moor.Recorded during Summer 2004 it was released in early 2005. It is the band's first record to feature new bassist Dani Fernandez. The song Beyond the Sea was featured on a compilation in the memory of producer Big Simon.	11
Sädemeid taevast. Sädemeid taevast is the first compilation album by Estonian singer Laura Põldvere. It was released on 22 December in 2011. It consists of all singles released by Laura Põldvere between 2005 and 2011. A new single titled 2020 was released in November 2011. The title song Sädemeid taevast was originally released on Laura's second studio album Ultra and served as a third single.	11
Bare Faced Cheek. Bare Faced Cheek is a full-length album by the Punk band Toy Dolls.	11
Happy Reunion. Happy Reunion is an album by American pianist composer and bandleader Duke Ellington recorded in 1956 and 1958 but not released on the Sony label until 1985. The album features two small group sessions led by Ellington and recorded in Chicago.	11
Soul Survivor ( Gorefest album ) . Soul Survivor is the fourth studio album released by Dutch death metal band Gorefest. It was released in 1996 on Nuclear Blast Records.	11
Legend of the Black Shawarma. Legend of the Black Shawarma is the seventh studio album by psychedelic trance duo Infected Mushroom released on 8 September 2009. The album is named after a shawarma a Middle Eastern wrap/sandwich; the equivalent of the döner kebab in Turkey or the gyros in Greece. The title was also inspired by Shawarma Hazan a shawarma restaurant where Erez and Amit used to eat in their hometown Haifa.	11
The Witch Hammer. The Witch Hammer is the third album by Shinjuku Thief released in 1993 through Dorobo Records.	11
A Hundred Lovers. A Hundred Lovers is the sixth and final album from Timbuk 3. It was released in 1995.	11
Because of You ( Tony Bennett album ) . Because of You is the debut album by American singer Tony Bennett. It was originally released in 1952 on Columbia as CL 6221 then reissued in 1956 ( CL 2550 ) as part of House Party Series.	11
More Tales from the Orbservatory. More Tales from the Orbservatory is the twelfth studio album from ambient house duo The Orb released on 3 June 2013.	11
All Soul. All Soul is an album by jazz organist Johnny Hammond Smith recorded for the New Jazz label in 1959.	11
Tanpopo Single V Clips 1. Tanpopo Single V Clips 1 ( タンポポ シングルＶクリップス① ) is a DVD compilation containing promotional videos of Tanpopo's songs including close-up versions and TV commercials as well. It was released on June 16 2004 on the Zetima label.	11
5 6 7 8 – Bullenstaat!. 5 6 7 8 – Bullenstaat! [5 6 7 8 – Cop state!] is an album by Die Ärzte. It was sold at concerts. Now the album is available as a digital download for free on Die Ärzte's site. There are also songs from 1 2 3 4 – Bullenstaat! as bonus tracks.	11
Take That: The Ultimate Tour. Take That: The Ultimate Tour is a video by boyband Take That.	11
Life and Death of an American Fourtracker. Life and Death of an American Fourtracker was the third album by John Vanderslice released in 2002.	11
Sons of Satan Gather for Attack. Sons of Satan Gather for Attack is a split album between Dimmu Borgir and Old Man's Child. It is actually a compilation of two EPs: Dimmu Borgir's Devil's Path and Old Man's Child's In the Shades of Life. It was originally released in 1999 as Devil's Path/In the Shades of Life by Hammerheart Records. In 2004 it was re-released by Candlelight Records with a new name.	11
Huntsville 1996. Huntsville 1996 is a live album by Athens Georgia's Widespread Panic. The three disc set is the third release from the Widespread Panic archives. The performance was recorded live at Von Braun Civic Center Arena in Huntsville Alabama on April 3 1996. The multi-track recordings feature all original band members including late guitarist Michael Houser.	11
You're A Shadow. You're A Shadow is the second studio album by Hungry Kids of Hungary which was released on February 22 2013 in Australia via stop start/EMI. The album was produced by Wayne Connolly at Alberts Studios in Sydney Australia. The album artwork was created by We Buy Your Kids.	11
Grand Theft Auto: San Andreas Official Soundtrack Box Set. The Official Box Set of the Grand Theft Auto: San Andreas soundtracks released internationally on December 7 2004.The 8 disc collection contains highlights from San Andreas's in game radio stations such as Radio X: The Alternative and Radio Los Santos including period early-1990s hits and modern classics such as Rage Against the Machine's Killing in the Name and 2Pac's I Don't Give a Fuck respectively.	11
The Best of Lou Reed & The Velvet Underground. The Best of Lou Reed & The Velvet Underground is a compilation of some of Lou Reed's and some of The Velvet Underground's songs. It was released in 1995.	11
I Never Changed Love Addiction. 我沒有變過 愛的習慣 is Justin Lo's fifth studio album which was released on June 22 2010.	11
The Atrocity Exhibition... Exhibit A. The Atrocity Exhibition... Exhibit A is the eighth studio album by thrash metal band Exodus released on October 23 2007. This is the second album to feature Rob Dukes on vocals and Lee Altus on guitars but it also marks the second comeback of longtime original Exodus drummer Tom Hunting. Hunting's last appearance was on Exodus's 2004 album Tempo of the Damned. The album takes its name from an experimental novel of the same name by J.G. Ballard published in 1970.	11
Sex Music ( album ) . The songs found on the album were written and recorded before the Toilet Böys' final tour with the Red Hot Chili Peppers. This album also includes one new track ( Drug of Choice ) recorded by the three remaining members of the band Sean Guy and Electric Eddie and a remix by each of them.	11
This Is It! ( The A&M Years 1979–1989 ) . This Is It! ( The A&M Years 1979–1989 ) released in February 1997 is a Joe Jackson compilation double album covering his period with A&M Records between 1979 and 1989.	11
Best of Benassi Bros.. Best of Benassi Bros. is a best of/greatest hits album released by Benassi Bros in 2005. There are two versions of the album one released in France and the other released in Germany a year later.	11
Vanity 6 ( album ) . Vanity 6 is the 1982 self-titled debut studio album by the R&B girl group Vanity 6 released on Warner Bros. Records. The group had been created by Prince as an outlet for his prolific song writing. All three women in the group ( Vanity Brenda Bennett Susan Moonsie ) shared lead and background vocals.	11
Down in the Boondocks ( album ) . Down in the Boondocks is the second studio album by Billy Joe Royal released in 1965 the same year as his self-titled debut album.There were three singles released from the album all reaching the Top 40; the album title track ( #9 ) I Knew You When ( #14 ) and I've Got to Be Somebody ( #38 ) . The album also landed on the Pop Albums chart peaking at #96.	11
